"Postcode","annual_consume","year","type"
"9248",5075.1,2018,"electricity"
"9301",1120488.73,2018,"electricity"
"9302",223342.45,2018,"electricity"
"9304",52439.29,2018,"electricity"
"9305",27441.24,2018,"electricity"
"9306",15492.26,2018,"electricity"
"9307",39409.71,2018,"electricity"
"9311",170906.74,2018,"electricity"
"9312",106910.19,2018,"electricity"
"9313",16346.18,2018,"electricity"
"9314",28672.4,2018,"electricity"
"9315",43877.62,2018,"electricity"
"9321",623633.76,2018,"electricity"
"9331",400513.48,2018,"electricity"
"9333",45478.8,2018,"electricity"
"9334",36101.55,2018,"electricity"
"9335",81881.42,2018,"electricity"
"9336",36119.36,2018,"electricity"
"9337",28805.39,2018,"electricity"
"9341",151140.23,2018,"electricity"
"9342",102181.46,2018,"electricity"
"9343",54340.56,2018,"electricity"
"9351",1075990.24,2018,"electricity"
"9354",314548.8,2018,"electricity"
"9355",70404.66,2018,"electricity"
"9356",424375.45,2018,"electricity"
"9361",31986.46,2018,"electricity"
"9362",31812.71,2018,"electricity"
"9363",624816.89,2018,"electricity"
"9364",116799.05,2018,"electricity"
"9365",99999.47,2018,"electricity"
"9366",37334.82,2018,"electricity"
"9367",199605.16,2018,"electricity"
"9401",1135341.91,2018,"electricity"
"9402",610167.37,2018,"electricity"
"9403",1163682.75,2018,"electricity"
"9404",517196.12,2018,"electricity"
"9405",578612.06,2018,"electricity"
"9406",709244.17,2018,"electricity"
"9407",528612.73,2018,"electricity"
"9408",507932.93,2018,"electricity"
"9409",38935.49,2018,"electricity"
"9411",1107014.54,2018,"electricity"
"9412",77803.22,2018,"electricity"
"9413",104341.74,2018,"electricity"
"9414",200266.35,2018,"electricity"
"9415",160819.63,2018,"electricity"
"9416",21998.48,2018,"electricity"
"9417",54206.9,2018,"electricity"
"9418",245123.83,2018,"electricity"
"9419",98816.83,2018,"electricity"
"9421",281371.17,2018,"electricity"
"9422",585341.63,2018,"electricity"
"9423",171332.82,2018,"electricity"
"9431",541501.3,2018,"electricity"
"9432",17527.64,2018,"electricity"
"9433",109407.67,2018,"electricity"
"9434",60758.66,2018,"electricity"
"9435",25309.47,2018,"electricity"
"9436",51307.22,2018,"electricity"
"9437",16071.41,2018,"electricity"
"9438",21576.54,2018,"electricity"
"9439",120930.53,2018,"electricity"
"9441",78830.98,2018,"electricity"
"9442",68921.77,2018,"electricity"
"9443",67177.33,2018,"electricity"
"9444",121341.15,2018,"electricity"
"9446",31371.41,2018,"electricity"
"9447",12939.75,2018,"electricity"
"9448",20166.67,2018,"electricity"
"9449",79625.67,2018,"electricity"
"9451",405100.62,2018,"electricity"
"9452",5246,2018,"electricity"
"9453",11127.33,2018,"electricity"
"9454",38486.16,2018,"electricity"
"9455",10925.38,2018,"electricity"
"9457",15617.41,2018,"electricity"
"9458",30963.5,2018,"electricity"
"9461",590802.44,2018,"electricity"
"9462",202854.24,2018,"electricity"
"9463",172387.11,2018,"electricity"
"9464",9564.44,2018,"electricity"
"9465",48372.63,2018,"electricity"
"9466",47644.13,2018,"electricity"
"9467",55257.24,2018,"electricity"
"9468",374783.54,2018,"electricity"
"9469",62666.82,2018,"electricity"
"9471",697769.32,2018,"electricity"
"9472",281857.51,2018,"electricity"
"9473",50271.17,2018,"electricity"
"9474",47176.54,2018,"electricity"
"9475",59633.57,2018,"electricity"
"9479",87652.67,2018,"electricity"
"9481",381349.84,2018,"electricity"
"9482",338791.89,2018,"electricity"
"9483",58613.75,2018,"electricity"
"9484",14640.09,2018,"electricity"
"9485",18565.81,2018,"electricity"
"9486",16304.9,2018,"electricity"
"9487",14907.88,2018,"electricity"
"9488",47634.73,2018,"electricity"
"9489",6344.82,2018,"electricity"
"9491",109916.63,2018,"electricity"
"9492",32585.52,2018,"electricity"
"9493",51497.7,2018,"electricity"
"9494",82289.85,2018,"electricity"
"9495",19262.65,2018,"electricity"
"9496",88032.84,2018,"electricity"
"9497",61862.04,2018,"electricity"
"9501",884205.7,2018,"electricity"
"9502",606962.3,2018,"electricity"
"9503",323641.69,2018,"electricity"
"9511",95482.73,2018,"electricity"
"9512",30364.43,2018,"electricity"
"9514",197167.95,2018,"electricity"
"9515",74276.28,2018,"electricity"
"9521",434420.3,2018,"electricity"
"9523",55794.11,2018,"electricity"
"9524",37484.08,2018,"electricity"
"9525",24388.95,2018,"electricity"
"9526",15267.57,2018,"electricity"
"9527",20192.1,2018,"electricity"
"9528",106733.09,2018,"electricity"
"9531",520389.1,2018,"electricity"
"9533",53226.26,2018,"electricity"
"9534",37767.64,2018,"electricity"
"9536",56222.02,2018,"electricity"
"9537",31914.38,2018,"electricity"
"9541",444076.32,2018,"electricity"
"9545",102129.44,2018,"electricity"
"9551",354149.45,2018,"electricity"
"9561",860103.05,2018,"electricity"
"9563",130981.63,2018,"electricity"
"9564",23035.24,2018,"electricity"
"9566",56624.49,2018,"electricity"
"9571",252448.68,2018,"electricity"
"9573",41618.17,2018,"electricity"
"9574",25239.33,2018,"electricity"
"9581",658121.31,2018,"electricity"
"9584",122420.32,2018,"electricity"
"9585",24812.56,2018,"electricity"
"9591",291355.89,2018,"electricity"
"9601",551409.54,2018,"electricity"
"9602",733841.91,2018,"electricity"
"9603",304718.83,2018,"electricity"
"9605",94433.68,2018,"electricity"
"9606",142496.32,2018,"electricity"
"9607",101940.7,2018,"electricity"
"9608",80153.45,2018,"electricity"
"9609",6858.27,2018,"electricity"
"9611",619817.2,2018,"electricity"
"9613",75978.63,2018,"electricity"
"9614",18921.97,2018,"electricity"
"9615",132712.59,2018,"electricity"
"9616",50179.66,2018,"electricity"
"9617",188967.41,2018,"electricity"
"9618",18589.69,2018,"electricity"
"9619",75819.67,2018,"electricity"
"9621",174849.52,2018,"electricity"
"9622",16896.27,2018,"electricity"
"9623",17927.2,2018,"electricity"
"9624",11751.5,2018,"electricity"
"9625",99126.15,2018,"electricity"
"9626",167646.71,2018,"electricity"
"9627",79294.31,2018,"electricity"
"9628",292058.86,2018,"electricity"
"9629",17583.17,2018,"electricity"
"9631",52445.92,2018,"electricity"
"9632",3736.86,2018,"electricity"
"9633",19742.49,2018,"electricity"
"9635",209820.1,2018,"electricity"
"9636",396538.8,2018,"electricity"
"9641",742876.78,2018,"electricity"
"9642",579678.22,2018,"electricity"
"9644",198551.29,2018,"electricity"
"9645",374541.43,2018,"electricity"
"9646",181015.36,2018,"electricity"
"9648",522837.28,2018,"electricity"
"9649",421404.44,2018,"electricity"
"9651",169932.8,2018,"electricity"
"9654",31925.13,2018,"electricity"
"9655",16340.88,2018,"electricity"
"9656",17655.31,2018,"electricity"
"9657",12036.71,2018,"electricity"
"9658",33158.92,2018,"electricity"
"9659",25354.91,2018,"electricity"
"9661",133528.85,2018,"electricity"
"9663",482614.09,2018,"electricity"
"9665",734867.08,2018,"electricity"
"9671",706570.92,2018,"electricity"
"9672",227295.89,2018,"electricity"
"9673",235893.83,2018,"electricity"
"9674",255992.99,2018,"electricity"
"9675",538518.04,2018,"electricity"
"9677",101551.95,2018,"electricity"
"9678",130002.32,2018,"electricity"
"9679",448055.02,2018,"electricity"
"9681",198459.68,2018,"electricity"
"9682",145262.52,2018,"electricity"
"9684",278697.9,2018,"electricity"
"9685",61320.3,2018,"electricity"
"9686",227908.72,2018,"electricity"
"9687",60839.82,2018,"electricity"
"9688",63755.11,2018,"electricity"
"9691",2885.67,2018,"electricity"
"9693",157717.45,2018,"electricity"
"9695",377766.39,2018,"electricity"
"9696",40432.79,2018,"electricity"
"9697",273714.04,2018,"electricity"
"9698",187833.95,2018,"electricity"
"9699",123113.01,2018,"electricity"
"9711",1599158.38,2018,"electricity"
"9712",1379912.64,2018,"electricity"
"9713",710266.03,2018,"electricity"
"9714",317796.34,2018,"electricity"
"9715",540408.72,2018,"electricity"
"9716",298138.34,2018,"electricity"
"9717",402794.29,2018,"electricity"
"9718",812359.96,2018,"electricity"
"9721",891418.52,2018,"electricity"
"9722",646572.31,2018,"electricity"
"9723",940375.98,2018,"electricity"
"9724",388123.22,2018,"electricity"
"9725",372789.83,2018,"electricity"
"9726",282488.02,2018,"electricity"
"9727",402796.33,2018,"electricity"
"9728",690435.38,2018,"electricity"
"9731",631446.57,2018,"electricity"
"9732",339153.66,2018,"electricity"
"9733",314529.76,2018,"electricity"
"9734",166703.18,2018,"electricity"
"9735",54885.05,2018,"electricity"
"9736",428934.48,2018,"electricity"
"9737",458485.96,2018,"electricity"
"9738",96817.85,2018,"electricity"
"9741",409993.56,2018,"electricity"
"9742",697925.43,2018,"electricity"
"9743",758614.04,2018,"electricity"
"9744",445161.55,2018,"electricity"
"9745",258845.47,2018,"electricity"
"9746",300243.44,2018,"electricity"
"9747",53702,2018,"electricity"
"9749",5246.71,2018,"electricity"
"9751",665489.23,2018,"electricity"
"9752",762595.83,2018,"electricity"
"9753",386344.19,2018,"electricity"
"9755",93291.88,2018,"electricity"
"9756",191583.96,2018,"electricity"
"9761",563572.62,2018,"electricity"
"9765",429635.64,2018,"electricity"
"9766",148126.21,2018,"electricity"
"9771",108729.01,2018,"electricity"
"9773",14188.02,2018,"electricity"
"9774",84939.17,2018,"electricity"
"9781",804663.21,2018,"electricity"
"9784",55004.58,2018,"electricity"
"9785",112197.26,2018,"electricity"
"9791",365166.39,2018,"electricity"
"9792",117520.32,2018,"electricity"
"9793",17083.07,2018,"electricity"
"9794",12956.5,2018,"electricity"
"9795",47970.18,2018,"electricity"
"9796",37450.4,2018,"electricity"
"9797",85346.7,2018,"electricity"
"9798",52291.32,2018,"electricity"
"9801",653161.85,2018,"electricity"
"9804",156741.44,2018,"electricity"
"9805",55330.69,2018,"electricity"
"9811",30810.2,2018,"electricity"
"9812",8737.72,2018,"electricity"
"9821",166972.64,2018,"electricity"
"9822",176395.48,2018,"electricity"
"9824",69180.69,2018,"electricity"
"9825",51165.22,2018,"electricity"
"9827",24213.83,2018,"electricity"
"9828",79849.37,2018,"electricity"
"9831",240811.55,2018,"electricity"
"9832",75325.87,2018,"electricity"
"9833",73973.38,2018,"electricity"
"9842",50861.44,2018,"electricity"
"9843",340429.1,2018,"electricity"
"9844",38630.04,2018,"electricity"
"9845",37177.31,2018,"electricity"
"9861",379388.44,2018,"electricity"
"9862",71840.75,2018,"electricity"
"9863",158609.77,2018,"electricity"
"9864",79860.54,2018,"electricity"
"9865",276371.62,2018,"electricity"
"9866",141617.47,2018,"electricity"
"9881",43018.54,2018,"electricity"
"9882",17223.33,2018,"electricity"
"9883",204389.77,2018,"electricity"
"9884",62682.71,2018,"electricity"
"9885",28369.95,2018,"electricity"
"9886",12669.92,2018,"electricity"
"9891",90688.45,2018,"electricity"
"9892",64666.66,2018,"electricity"
"9893",71808.61,2018,"electricity"
"9901",427762.19,2018,"electricity"
"9902",485623.5,2018,"electricity"
"9903",146200.86,2018,"electricity"
"9904",15546.05,2018,"electricity"
"9905",147864.08,2018,"electricity"
"9906",70718.46,2018,"electricity"
"9907",23009.95,2018,"electricity"
"9908",57270.52,2018,"electricity"
"9909",146022.43,2018,"electricity"
"9911",21626.93,2018,"electricity"
"9912",50667.43,2018,"electricity"
"9913",16477.17,2018,"electricity"
"9914",81272.72,2018,"electricity"
"9915",92137.3,2018,"electricity"
"9917",75944.86,2018,"electricity"
"9918",78122.1,2018,"electricity"
"9919",245992.94,2018,"electricity"
"9921",119391.39,2018,"electricity"
"9922",47661.48,2018,"electricity"
"9923",33631.5,2018,"electricity"
"9924",5337,2018,"electricity"
"9925",15179,2018,"electricity"
"9931",184463.44,2018,"electricity"
"9932",304074.92,2018,"electricity"
"9933",328733.05,2018,"electricity"
"9934",604082.96,2018,"electricity"
"9936",261108.12,2018,"electricity"
"9937",99545.15,2018,"electricity"
"9939",34216.04,2018,"electricity"
"9942",18360.97,2018,"electricity"
"9943",45377.55,2018,"electricity"
"9944",179679.38,2018,"electricity"
"9945",181914.39,2018,"electricity"
"9946",147817.93,2018,"electricity"
"9947",51619.79,2018,"electricity"
"9948",47739.9,2018,"electricity"
"9949",25053.61,2018,"electricity"
"9951",602001.3,2018,"electricity"
"9953",149846.71,2018,"electricity"
"9954",20009.11,2018,"electricity"
"9955",30605.7,2018,"electricity"
"9956",62650.18,2018,"electricity"
"9957",9079.06,2018,"electricity"
"9959",72079.11,2018,"electricity"
"9961",28766.96,2018,"electricity"
"9962",4299.93,2018,"electricity"
"9963",43569.4,2018,"electricity"
"9964",81941.11,2018,"electricity"
"9965",202474.84,2018,"electricity"
"9966",38923.78,2018,"electricity"
"9967",190279.74,2018,"electricity"
"9968",87292.54,2018,"electricity"
"9969",49084.27,2018,"electricity"
"9971",133980.62,2018,"electricity"
"9972",9411.21,2018,"electricity"
"9973",38701.15,2018,"electricity"
"9974",125053.93,2018,"electricity"
"9975",30000.95,2018,"electricity"
"9976",88180.51,2018,"electricity"
"9977",180515.88,2018,"electricity"
"9978",61200.25,2018,"electricity"
"9979",43520.42,2018,"electricity"
"9981",540690.97,2018,"electricity"
"9982",322201.34,2018,"electricity"
"9983",120874.85,2018,"electricity"
"9984",35271.12,2018,"electricity"
"9985",18597.13,2018,"electricity"
"9986",26001.82,2018,"electricity"
"9987",34597.31,2018,"electricity"
"9988",151371.72,2018,"electricity"
"9989",227673.59,2018,"electricity"
"9991",215940.29,2018,"electricity"
"9992",40775.55,2018,"electricity"
"9993",16631.3,2018,"electricity"
"9994",17241.11,2018,"electricity"
"9995",64677.57,2018,"electricity"
"9996",12987.19,2018,"electricity"
"9997",60111.82,2018,"electricity"
"9998",38310.24,2018,"electricity"
"9999",10038.61,2018,"electricity"
"1011",309557,2018,"gas"
"1012",695053,2018,"gas"
"1013",399670,2018,"gas"
"1014",53182,2018,"gas"
"1015",464677,2018,"gas"
"1016",495189,2018,"gas"
"1017",839111,2018,"gas"
"1018",443575,2018,"gas"
"1019",165237,2018,"gas"
"1021",202913,2018,"gas"
"1022",78739,2018,"gas"
"1023",199065,2018,"gas"
"1024",289680,2018,"gas"
"1025",293546,2018,"gas"
"1026",32505,2018,"gas"
"1027",22867,2018,"gas"
"1028",27805,2018,"gas"
"1031",202802,2018,"gas"
"1032",274470,2018,"gas"
"1033",394847,2018,"gas"
"1034",333657,2018,"gas"
"1035",304967,2018,"gas"
"1036",11877,2018,"gas"
"1037",3539,2018,"gas"
"1041",16441,2018,"gas"
"1042",44621,2018,"gas"
"1043",31158,2018,"gas"
"1045",3254,2018,"gas"
"1046",68443,2018,"gas"
"1047",20004,2018,"gas"
"1051",236793,2018,"gas"
"1052",288987,2018,"gas"
"1053",335184,2018,"gas"
"1054",484011,2018,"gas"
"1055",380325,2018,"gas"
"1056",338101,2018,"gas"
"1057",329812,2018,"gas"
"1058",301389,2018,"gas"
"1059",178256,2018,"gas"
"1060",116341,2018,"gas"
"1061",196343,2018,"gas"
"1062",145005,2018,"gas"
"1063",350786,2018,"gas"
"1064",341203,2018,"gas"
"1065",267226,2018,"gas"
"1066",368787,2018,"gas"
"1067",393934,2018,"gas"
"1068",283722,2018,"gas"
"1069",298223,2018,"gas"
"1071",782969,2018,"gas"
"1072",328711,2018,"gas"
"1073",303436,2018,"gas"
"1074",223494,2018,"gas"
"1075",483247,2018,"gas"
"1076",228750,2018,"gas"
"1077",471485,2018,"gas"
"1078",426798,2018,"gas"
"1079",426788,2018,"gas"
"1081",126801,2018,"gas"
"1082",224031,2018,"gas"
"1083",152403,2018,"gas"
"1086",2880,2018,"gas"
"1091",337938,2018,"gas"
"1092",222370,2018,"gas"
"1093",185525,2018,"gas"
"1094",256175,2018,"gas"
"1095",202181,2018,"gas"
"1096",60998,2018,"gas"
"1097",428738,2018,"gas"
"1098",386877,2018,"gas"
"1101",56364,2018,"gas"
"1102",198780,2018,"gas"
"1103",71618,2018,"gas"
"1104",143277,2018,"gas"
"1105",37640,2018,"gas"
"1106",448817,2018,"gas"
"1107",298237,2018,"gas"
"1108",138630,2018,"gas"
"1109",52149,2018,"gas"
"1111",331327,2018,"gas"
"1112",217490,2018,"gas"
"1113",103725,2018,"gas"
"1114",40300,2018,"gas"
"1119",10928,2018,"gas"
"1121",404441,2018,"gas"
"1127",62316,2018,"gas"
"1131",494616,2018,"gas"
"1132",439676,2018,"gas"
"1135",333691,2018,"gas"
"1141",393123,2018,"gas"
"1145",18870,2018,"gas"
"1151",101408,2018,"gas"
"1153",19602,2018,"gas"
"1154",8869,2018,"gas"
"1156",73383,2018,"gas"
"1161",350766,2018,"gas"
"1171",536539,2018,"gas"
"1175",79004,2018,"gas"
"1211",425951,2018,"gas"
"1212",106171,2018,"gas"
"1213",398891,2018,"gas"
"1214",327137,2018,"gas"
"1215",405725,2018,"gas"
"1216",329941,2018,"gas"
"1217",529018,2018,"gas"
"1218",144294,2018,"gas"
"1221",286639,2018,"gas"
"1222",397237,2018,"gas"
"1223",343101,2018,"gas"
"1231",405605,2018,"gas"
"1241",265164,2018,"gas"
"1243",87937,2018,"gas"
"1244",77529,2018,"gas"
"1251",769701,2018,"gas"
"1252",7981,2018,"gas"
"1261",631895,2018,"gas"
"1271",400981,2018,"gas"
"1272",415237,2018,"gas"
"1273",310459,2018,"gas"
"1274",163215,2018,"gas"
"1275",65776,2018,"gas"
"1276",244934,2018,"gas"
"1277",66492,2018,"gas"
"1319",4572,2018,"gas"
"1331",6073,2018,"gas"
"1332",29064,2018,"gas"
"1333",337790,2018,"gas"
"1334",45373,2018,"gas"
"1335",302660,2018,"gas"
"1336",156576,2018,"gas"
"1338",273167,2018,"gas"
"1339",286925,2018,"gas"
"1341",23380,2018,"gas"
"1343",50321,2018,"gas"
"1349",10452,2018,"gas"
"1351",101972,2018,"gas"
"1352",62053,2018,"gas"
"1353",149788,2018,"gas"
"1354",118296,2018,"gas"
"1355",116373,2018,"gas"
"1356",108898,2018,"gas"
"1357",145483,2018,"gas"
"1358",27429,2018,"gas"
"1359",60718,2018,"gas"
"1361",4243,2018,"gas"
"1381",192874,2018,"gas"
"1382",293215,2018,"gas"
"1383",98291,2018,"gas"
"1384",9982,2018,"gas"
"1393",56628,2018,"gas"
"1394",232059,2018,"gas"
"1398",150494,2018,"gas"
"1399",143170,2018,"gas"
"1401",271463,2018,"gas"
"1402",447438,2018,"gas"
"1403",329432,2018,"gas"
"1404",223804,2018,"gas"
"1405",160886,2018,"gas"
"1406",168518,2018,"gas"
"1411",550709,2018,"gas"
"1412",350081,2018,"gas"
"1431",3069,2018,"gas"
"1435",202834,2018,"gas"
